time,accel x,accel y,accel z,gyro x,gyro y,gyro z
1515627136.027,0.16422,-0.064088,-0.122654,-0.090646,-1.710761,0.037218
1515627136.037,0.099753,-0.033733,-0.037499,0.032048,-1.49603,0.03517
1515627136.047,-0.074763,0.072759,0.133206,0.265905,-1.005172,-0.121138
1515627136.057,-0.093921,0.125629,0.147465,0.215513,-1.030227,-0.188919
1515627136.067,-0.057255,0.178259,0.107041,0.383447,-1.017815,-0.07717
1515627136.077,-0.069962,0.172128,0.038109,0.561051,-0.966816,-0.037587
1515627136.087,0.170975,0.123968,-0.12553,0.219078,-1.148163,-0.023154
1515627136.098,0.196804,0.063026,-0.109414,0.316737,-0.793591,0.000533
1515627136.108,0.034146,0.062996,0.087163,0.849021,-0.208983,-0.052827
1515627136.118,0.021867,0.071907,0.086946,0.324029,-0.152361,-0.017418
1515627136.128,-0.119028,0.000783,0.128749,0.29111,0.200513,-0.191251
1515627136.138,-0.302204,-0.052963,0.157237,0.416003,0.619264,-0.269248
1515627136.148,-0.310022,0.014023,0.117907,0.433866,0.837229,-0.398206
1515627136.158,-0.27329,-0.005226,0.08975,0.425064,1.073463,-0.514643
1515627136.168,-0.187236,-0.020432,0.041573,0.448598,1.358592,-0.639043
1515627136.178,-0.124753,-0.045271,0.050731,0.449228,1.624552,-0.729707
1515627136.188,-0.043427,-0.070192,0.040884,0.356611,1.534329,-0.689599
1515627136.198,0.070575,-0.122964,-0.095614,0.186026,1.138267,-0.607815
1515627136.208,0.166551,-0.182529,-0.242857,0.037797,0.579587,-0.435801
1515627136.218,0.17516,-0.188402,-0.294305,-0.01171,0.198645,-0.323755
1515627136.228,0.052649,-0.16463,-0.199079,0.046373,0.124366,-0.238118
1515627136.238,-0.076567,-0.103616,-0.000757,0.126311,0.227201,-0.196338
1515627136.248,-0.136831,-0.102053,0.135812,0.176258,0.327265,-0.225212
1515627136.258,-0.131483,-0.05947,0.156103,0.190616,0.280437,-0.288029
1515627136.268,-0.111002,0.022609,0.044673,0.197991,0.174911,-0.331962
1515627136.278,-0.046607,0.064013,-0.032748,0.1977,-0.012923,-0.314505
1515627136.288,0.045296,0.095986,-0.092426,0.193123,-0.182626,-0.286389
1515627136.298,0.120167,0.10825,-0.108655,0.197935,-0.197704,-0.25337
1515627136.308,0.141627,0.09776,-0.050276,0.214505,-0.049587,-0.230301
1515627136.318,0.103437,0.075777,0.015965,0.210242,0.168025,-0.210439
1515627136.328,0.033247,0.040565,0.050468,0.15745,0.305896,-0.17972
1515627136.338,-0.023616,-0.017786,0.008272,0.063199,0.343641,-0.117896
1515627136.348,-0.059626,-0.090408,-0.062912,-0.040052,0.316339,-0.048947
1515627136.358,-0.084513,-0.138397,-0.102756,-0.142441,0.360627,-0.013821
1515627136.368,-0.109464,-0.173388,-0.092277,-0.202505,0.495675,-0.082235
1515627136.378,-0.1449,-0.144209,-0.072776,-0.268452,0.793087,-0.197021
1515627136.388,-0.175086,-0.130684,-0.012765,-0.350764,1.202907,-0.394681
1515627136.398,-0.227822,-0.113686,0.016225,-0.41927,1.573215,-0.608284
1515627136.408,-0.237701,-0.119158,0.021914,-0.453025,1.888593,-0.734335
1515627136.418,-0.218275,-0.212335,0.027938,-0.510175,1.876269,-0.767012
1515627136.428,-0.158819,-0.299382,-0.011116,-0.621087,1.383963,-0.73489
1515627136.438,-0.105507,-0.372924,-0.101636,-0.659233,0.951725,-0.619688
1515627136.448,-0.111644,-0.396142,-0.099171,-0.611716,0.769669,-0.507924
1515627136.458,-0.129643,-0.3121,0.020798,-0.555891,0.582179,-0.382235
1515627136.468,-0.150275,-0.239675,0.096007,-0.418875,0.501826,-0.227515
1515627136.478,-0.088182,-0.231246,0.117317,-0.333458,0.382819,-0.219441
1515627136.488,-0.035063,-0.130252,0.101802,-0.267505,0.330969,-0.155995
1515627136.498,-0.047727,-0.149921,0.07666,-0.151854,0.607079,0.006077
1515627136.508,-0.08723,-0.220733,0.106415,-0.088568,0.823036,0.071472
